Created,Occurrence,PoStcode,Sr_Num,Enq_Type
18-Feb-16,Noise Nuisance,LS4 2,2-815546247,LASBT Private
18-Feb-16,Noise Nuisance,LS16 5,2-815546656,LASBT Private
18-Feb-16,Noise Nuisance,LS12 4,2-815551263,Tenancy Breach
18-Feb-16,Noise Nuisance,LS8 1,2-815589284,LASBT ALMO
18-Feb-16,Noise Nuisance,LS23 6,2-815598846,LASBT ALMO
18-Feb-16,Noise Nuisance,LS10 4,2-815638517,Tenancy Breach
18-Feb-16,Noise Nuisance,LS6 1,2-815633748,LASBT Private
18-Feb-16,Noise Nuisance,LS8 2,2-815665647,Tenancy Breach
18-Feb-16,Noise Nuisance,LS12 3,2-815676407,LASBT Private
19-Feb-16,Noise Nuisance,LS16 5,2-815725743,LASBT Private
19-Feb-16,Noise Nuisance,LS16 7,2-815725796,LASBT ALMO
19-Feb-16,Noise Nuisance,LS3 1,2-815725888,LASBT Private
19-Feb-16,Noise Nuisance,LS6 1,2-815726020,LASBT Private
19-Feb-16,Noise Nuisance,LS13 1,2-815726584,LASBT Private
19-Feb-16,Noise Nuisance,LS8 1,2-815694285,Tenancy Breach
19-Feb-16,Noise Nuisance,LS12 2,2-815701828,Tenancy Breach
19-Feb-16,Noise Nuisance,LS6 4,2-815740144,LASBT Private
19-Feb-16,Noise Nuisance,LS12 5,2-815749653,Tenancy Breach
19-Feb-16,Noise Nuisance,LS12 4,2-815755597,LASBT Private
19-Feb-16,Noise Nuisance,LS14 5,2-815765556,LASBT Private
19-Feb-16,Noise Nuisance,LS7 1,2-815798194,Tenancy Breach
19-Feb-16,Noise Nuisance,LS17 8,2-815787160,LASBT Private
19-Feb-16,Noise Nuisance,LS13 3,2-815816630,LASBT ALMO
19-Feb-16,Noise Nuisance,LS13 3,2-815837924,Tenancy Breach
19-Feb-16,Noise Nuisance,LS8 3,2-815847828,LASBT ALMO
19-Feb-16,Noise Nuisance,LS12 1,2-815843247,LASBT ALMO
19-Feb-16,Noise Nuisance,LS14 6,2-815848143,LASBT ALMO
19-Feb-16,Noise Nuisance,LS8 5,2-815848292,LASBT Private
19-Feb-16,Noise Nuisance,LS12 1,2-815843548,Tenancy Breach
19-Feb-16,Noise Nuisance,LS8 1,2-815848390,LASBT Private
19-Feb-16,Noise Nuisance,LS7 1,2-815855256,Tenancy Breach
19-Feb-16,Noise Nuisance,LS6 1,2-815864385,LASBT Private
22-Feb-16,Noise Nuisance,"LS4 """,2-815903214,LASBT Private
22-Feb-16,Noise Nuisance,LS4 2,2-815903266,LASBT Private
22-Feb-16,Noise Nuisance,LS6 1,2-815903350,LASBT Private
22-Feb-16,Noise Nuisance,LS16 5,2-815903471,LASBT Private
22-Feb-16,Noise Nuisance,LS6 1,2-815903576,LASBT ALMO
22-Feb-16,Noise Nuisance,LS12 4,2-815903637,LASBT Private
22-Feb-16,Noise Nuisance,LS6 1,2-815951803,LASBT Private
22-Feb-16,Noise Nuisance,LS3 1,2-815951871,LASBT Private
22-Feb-16,Noise Nuisance,LS6 1,2-815952323,LASBT Private
22-Feb-16,Noise Nuisance,LS7 3,2-815904454,Tenancy Breach
22-Feb-16,Noise Nuisance,LS6 1,2-815952528,LASBT ALMO
22-Feb-16,Noise Nuisance,LS6 2,2-815952693,LASBT Private
22-Feb-16,Noise Nuisance,LS26 9,2-815959999,Tenancy Breach
22-Feb-16,Noise Nuisance,LS7 1,2-815961958,LASBT Private
22-Feb-16,Noise Nuisance,LS16 7,2-815904089,LASBT Private
22-Feb-16,Noise Nuisance,LS6 2,2-815962301,LASBT Private
22-Feb-16,Noise Nuisance,LS14 1,2-815955337,Tenancy Breach
22-Feb-16,Noise Nuisance,LS12 2,2-815973039,Tenancy Breach
22-Feb-16,Noise Nuisance,LS10 4,2-815988629,Tenancy Breach
22-Feb-16,Noise Nuisance,LS9 9,2-816028192,LASBT ALMO
22-Feb-16,Noise Nuisance,LS12 5,2-816025465,Tenancy Breach
22-Feb-16,Noise Nuisance,LS10 3,2-816040467,LASBT ALMO
22-Feb-16,Noise Nuisance,LS13 4,2-816043488,LASBT ALMO
22-Feb-16,Noise Nuisance,LS8 4,2-816057015,LASBT ALMO
22-Feb-16,Noise Nuisance,LS11 5,2-816057090,LASBT ALMO
22-Feb-16,Noise Nuisance,LS1 4,2-816070302,Tenancy Breach
22-Feb-16,Noise Nuisance,LS6 1,2-816079530,LASBT Private
22-Feb-16,Noise Nuisance,LS8 1,2-816101776,LASBT Private
22-Feb-16,Noise Nuisance,LS1 4,2-816123036,LASBT Private
22-Feb-16,Noise Nuisance,LS15 7,2-816117657,LASBT Private
23-Feb-16,Noise Nuisance,LS6 1,2-816149365,LASBT Private
23-Feb-16,Noise Nuisance,LS6 2,2-816149439,LASBT Private
23-Feb-16,Noise Nuisance,LS13 1,2-816157009,Tenancy Breach
23-Feb-16,Noise Nuisance,LS14 6,2-816197410,Tenancy Breach
23-Feb-16,Noise Nuisance,LS12 5,2-816196494,Tenancy Breach
23-Feb-16,Noise Nuisance,WF3 2,2-816245048,LASBT Private
23-Feb-16,Noise Nuisance,LS14 6,2-816245323,LASBT Private
23-Feb-16,Noise Nuisance,LS11 7,2-816245474,LASBT Private
23-Feb-16,Noise Nuisance,LS27 0,2-816256437,Tenancy Breach
23-Feb-16,Noise Nuisance,LS9 8,2-816285174,Tenancy Breach
23-Feb-16,Noise Nuisance,LS12 1,2-816290051,LASBT Private
23-Feb-16,Noise Nuisance,LS15 0,2-816315313,LASBT Private
23-Feb-16,Noise Nuisance,LS14 1,2-816378848,Tenancy Breach
24-Feb-16,Noise Nuisance,LS9 7,2-816382269,Tenancy Breach
24-Feb-16,Noise Nuisance,LS9 7,2-816449550,Tenancy Breach
24-Feb-16,Noise Nuisance,LS8 5,2-816485237,LASBT Private
24-Feb-16,Noise Nuisance,LS9 9,2-816485510,LASBT Private
24-Feb-16,Noise Nuisance,LS13 4,2-816502874,Tenancy Breach
24-Feb-16,Noise Nuisance,LS16 8,2-816509702,LASBT Private
24-Feb-16,Noise Nuisance,LS22 6,2-816508695,LASBT ALMO
24-Feb-16,Noise Nuisance,LS11 8,2-816526096,Tenancy Breach
24-Feb-16,Noise Nuisance,LS7 4,2-816546819,LASBT Private
24-Feb-16,Noise Nuisance,LS10 4,2-816573565,LASBT Private
25-Feb-16,Noise Nuisance,LS4 2,2-816621754,LASBT Private
25-Feb-16,Noise Nuisance,LS6 1,2-816621834,LASBT Private
25-Feb-16,Noise Nuisance,LS6 1,2-816621980,LASBT ALMO
25-Feb-16,Noise Nuisance,LS2 9,2-816622099,LASBT Private
25-Feb-16,Noise Nuisance,LS6 3,2-816622167,LASBT Private
25-Feb-16,Noise Nuisance,LS16 8,2-816622287,LASBT Private
25-Feb-16,Noise Nuisance,LS12 1,2-816622333,LASBT ALMO
25-Feb-16,Noise Nuisance,LS5 3,2-816622399,LASBT ALMO
25-Feb-16,Noise Nuisance,LS26 0,2-816599818,LASBT Private
25-Feb-16,Noise Nuisance,LS12 4,2-816638507,LASBT Private
25-Feb-16,Noise Nuisance,LS6 2,2-816684976,LASBT Private
25-Feb-16,Noise Nuisance,WF3 1,2-816676020,LASBT ALMO
25-Feb-16,Noise Nuisance,LS14 1,2-816693369,Tenancy Breach
25-Feb-16,Noise Nuisance,LS8 4,2-816702544,LASBT Private
25-Feb-16,Noise Nuisance,LS15 0,2-816717616,LASBT Private
25-Feb-16,Noise Nuisance,LS7 4,2-816722655,LASBT Private
25-Feb-16,Noise Nuisance,LS2 7,2-816744250,LASBT Private
25-Feb-16,Noise Nuisance,LS9 7,2-816763895,LASBT ALMO
25-Feb-16,Noise Nuisance,LS9 7,2-816753645,Tenancy Breach
25-Feb-16,Noise Nuisance,LS25 3,2-816764386,LASBT Private
26-Feb-16,Noise Nuisance,LS6 1,2-816862860,LASBT Private
26-Feb-16,Noise Nuisance,LS16 7,2-816862938,LASBT ALMO
26-Feb-16,Noise Nuisance,LS13 4,2-816862987,LASBT ALMO
26-Feb-16,Noise Nuisance,LS16 5,2-816863061,LASBT ALMO
26-Feb-16,Noise Nuisance,LS12 3,2-816920104,Tenancy Breach
26-Feb-16,Noise Nuisance,LS12 2,2-816868509,Tenancy Breach
26-Feb-16,Noise Nuisance,LS11 8,2-816987305,LASBT Private
26-Feb-16,Noise Nuisance,LS21 3,2-817015494,LASBT Private
26-Feb-16,Noise Nuisance,WF10 2,2-817016257,LASBT Private
26-Feb-16,Noise Nuisance,LS9 0,2-817012287,Tenancy Breach
26-Feb-16,Noise Nuisance,LS1 4,2-817019640,Tenancy Breach
26-Feb-16,Noise Nuisance,LS11 8,2-817042965,LASBT Private
26-Feb-16,Noise Nuisance,LS11 7,2-817045163,LASBT Private
26-Feb-16,Noise Nuisance,LS6 3,2-817047030,Tenancy Breach
29-Feb-16,Noise Nuisance,LS18 4,2-817131809,LASBT ALMO
29-Feb-16,Noise Nuisance,LS7 1,2-817131897,LASBT Private
29-Feb-16,Noise Nuisance,LS6 1,2-817131973,LASBT Private
29-Feb-16,Noise Nuisance,LS13 2,2-817132079,LASBT Private
29-Feb-16,Noise Nuisance,LS12 3,2-817132140,LASBT Private
29-Feb-16,Noise Nuisance,LS6 2,2-817132226,LASBT Private
29-Feb-16,Noise Nuisance,LS16 6,2-817132310,LASBT ALMO
29-Feb-16,Noise Nuisance,LS6 1,2-817132625,LASBT Private
29-Feb-16,Noise Nuisance,LS6 1,2-817132748,LASBT Private
29-Feb-16,Noise Nuisance,LS28 7,2-817147944,LASBT Private
29-Feb-16,Noise Nuisance,LS18 4,2-817147969,LASBT ALMO
29-Feb-16,Noise Nuisance,LS28 9,2-817148258,LASBT Private
29-Feb-16,Noise Nuisance,LS14 1,2-817134439,Tenancy Breach
29-Feb-16,Noise Nuisance,LS6 3,2-817162049,LASBT ALMO
29-Feb-16,Noise Nuisance,LS8 3,2-817164824,LASBT Private
29-Feb-16,Noise Nuisance,LS11 6,2-817166329,LASBT Private
29-Feb-16,Noise Nuisance,LS10 4,2-817180144,LASBT Private
29-Feb-16,Noise Nuisance,LS16 7,2-817186211,LASBT Private
29-Feb-16,Noise Nuisance,LS9 7,2-817186233,LASBT ALMO
29-Feb-16,Noise Nuisance,LS27 7,2-817226305,Tenancy Breach
29-Feb-16,Noise Nuisance,LS27 7,2-817243017,LASBT Private
29-Feb-16,Noise Nuisance,LS6 1,2-817238413,LASBT ALMO
29-Feb-16,Noise Nuisance,LS11 0,2-817243159,Tenancy Breach
29-Feb-16,Noise Nuisance,LS23 7,2-817253230,LASBT Private
29-Feb-16,Noise Nuisance,LS14 6,2-817253400,LASBT ALMO
29-Feb-16,Noise Nuisance,LS4 2,2-817280368,LASBT Private
29-Feb-16,Noise Nuisance,LS21 2,2-817300572,LASBT Private
29-Feb-16,Noise Nuisance,LS27 9,2-817290866,Tenancy Breach
29-Feb-16,Noise Nuisance,LS14 1,2-817321198,LASBT ALMO
29-Feb-16,Noise Nuisance,LS6 2,2-817313881,Tenancy Breach
01-Mar-16,Noise Nuisance,LS28 7,2-817357539,LASBT ALMO
01-Mar-16,Noise Nuisance,LS6 1,2-817357626,LASBT Private
01-Mar-16,Noise Nuisance,WF10 2,2-817341848,LASBT Private
01-Mar-16,Noise Nuisance,LS8 5,2-817387439,LASBT Private
01-Mar-16,Noise Nuisance,LS13 4,2-817418664,Tenancy Breach
01-Mar-16,Noise Nuisance,LS9 9,2-817417754,LASBT ALMO
01-Mar-16,Noise Nuisance,LS14 1,2-817437793,LASBT ALMO
01-Mar-16,Noise Nuisance,LS27 9,2-817444871,Tenancy Breach
01-Mar-16,Noise Nuisance,LS6 4,2-817473087,LASBT Private
01-Mar-16,Noise Nuisance,LS9 6,2-817507622,LASBT Private
01-Mar-16,Noise Nuisance,LS14 1,2-817516681,LASBT ALMO
01-Mar-16,Noise Nuisance,LS14 6,2-817492869,Tenancy Breach
01-Mar-16,Noise Nuisance,LS14 6,2-817529959,Tenancy Breach
01-Mar-16,Noise Nuisance,LS11 0,2-817576031,LASBT Private
02-Mar-16,Noise Nuisance,LS25 7,2-817562338,LASBT ALMO
02-Mar-16,Noise Nuisance,LS9 7,2-817580289,LASBT ALMO
02-Mar-16,Noise Nuisance,LS9 7,2-817580673,LASBT Private
02-Mar-16,Noise Nuisance,LS11 0,2-817606151,Tenancy Breach
02-Mar-16,Noise Nuisance,LS9 7,2-817577365,LASBT Private
02-Mar-16,Noise Nuisance,LS12 3,2-817600847,LASBT ALMO
02-Mar-16,Noise Nuisance,LS9 6,2-817610197,LASBT ALMO
02-Mar-16,Noise Nuisance,LS16 6,2-817630981,Tenancy Breach
02-Mar-16,Noise Nuisance,LS10 2,2-817631599,Tenancy Breach
02-Mar-16,Noise Nuisance,LS28 9,2-817651611,LASBT Private
02-Mar-16,Noise Nuisance,LS28 9,2-817651718,LASBT Private
02-Mar-16,Noise Nuisance,LS17 5,2-817668397,Tenancy Breach
02-Mar-16,Noise Nuisance,LS27 9,2-817682134,LASBT Private
02-Mar-16,Noise Nuisance,LS14 1,2-817703697,LASBT ALMO
02-Mar-16,Noise Nuisance,LS14 6,2-817727917,LASBT ALMO
02-Mar-16,Noise Nuisance,LS10 3,2-817720826,LASBT ALMO
02-Mar-16,Noise Nuisance,LS16 6,2-817735197,Tenancy Breach
02-Mar-16,Noise Nuisance,LS8 5,2-817733256,LASBT Private
02-Mar-16,Noise Nuisance,LS28 8,2-817756632,Tenancy Breach
03-Mar-16,Noise Nuisance,LS12 5,2-817790873,LASBT ALMO
03-Mar-16,Noise Nuisance,LS8 3,2-817764748,LASBT ALMO
03-Mar-16,Noise Nuisance,LS9 7,2-817766799,Tenancy Breach
03-Mar-16,Noise Nuisance,LS26 0,2-817811933,Tenancy Breach
03-Mar-16,Noise Nuisance,LS11 7,2-817797715,LASBT Private
03-Mar-16,Noise Nuisance,LS16 8,2-817818089,LASBT Private
03-Mar-16,Noise Nuisance,LS25 7,2-817767400,LASBT ALMO
03-Mar-16,Noise Nuisance,LS27 8,2-817827501,LASBT Private
03-Mar-16,Noise Nuisance,LS14 6,2-817820853,Tenancy Breach
03-Mar-16,Noise Nuisance,LS8 4,2-817841291,LASBT Private
03-Mar-16,Noise Nuisance,LS17 6,2-817835741,Tenancy Breach
03-Mar-16,Noise Nuisance,LS10 4,2-817840248,Tenancy Breach
